N,P,K,temperature,humidity,ph,rainfall,label
16.897684602951493,18.33007633052244,18.735662860390807,21.0002010125203,88.77682491390686,6.385828196083927,103.41755890410874,Pomegranate
17.700762733610947,19.686516369963854,24.385782395860332,20.601648777914797,94.66990135607352,7.488575971522118,155.5617154682403,Pomegranate
89.85675758949355,54.84302870460096,47.270293654350255,28.485592461523037,62.702215888406734,6.996561419513856,205.15306529322828,Jute
22.03299744683811,77.73871182530345,20.68955483281851,27.146095046179738,54.35420155052659,6.012773562875887,47.3477732528152,PigeonPeas
103.28485483279344,76.67183956997947,59.0658479273258,31.428900897095254,85.9787735703735,6.005266276365976,20.80039281478012,Muskmelon
29.293921780132443,47.07585514572236,17.989261500983332,29.10816395567428,36.53099396571697,7.449032188695313,35.22537526229439,MungBeans
24.471165032363785,18.58532683369844,16.405791286630823,26.233667519615224,85.30483260311388,5.531151830065586,139.55221362514192,Coconut
82.65963180699066,78.82616465399613,45.6365135819937,28.20238313452398,76.83276410351456,6.168409137493365,34.53481130458639,Muskmelon
17.486906348848215,17.142718093102594,15.644906804558463,26.04010955592003,89.33044218878014,6.511484596710889,181.7102133002615,Pomegranate
31.409213553339164,61.95359101122277,18.245066491689474,34.45122448744887,41.30669442164636,6.421737470539304,56.85217694257119,Blackgram
106.26817391183792,45.816241415961514,15.98871155053651,26.4589483856943,65.55051847349198,7.893263491930675,79.56141106417415,Cotton
26.615371672288433,53.57526842410985,39.93486856011969,33.42945482456197,36.1471654964952,7.41716709153565,59.274909491460036,MothBeans
16.399189772269942,20.13141501513277,17.424188138872108,24.396307536846486,46.29668437572383,7.025305117512282,71.37209604282799,Mango
36.19263620005692,71.59335901734846,21.65784401468871,27.862243072399945,48.40410506230752,5.8868944560238745,38.41488326119343,Blackgram
34.97785224066581,63.16598123564778,22.481839120488463,23.066650530268163,45.03081448525302,6.996442446103234,29.659859410274713,KidneyBeans
21.562279904088065,18.850412378404116,51.72946383331943,30.7989202239729,76.11273850549836,6.2550908459911145,89.4343214615712,Grapes
87.69372625900085,61.76806895489958,57.08001646992738,30.288036955971627,84.10022064613915,6.22445508226339,28.994546166475637,Muskmelon
101.25323170692702,75.13952066103084,60.82705447304669,27.81366557204575,85.61570966730953,5.7876601874405065,105.00645270932944,Banana
131.79321046417306,39.58637900615308,16.588376953820156,32.95415173298425,69.15784061395867,6.365277951403597,65.8122876344969,Cotton
25.378747285295137,21.05759489358972,24.628704940018096,26.252591243305456,87.06758839067213,6.646803251795408,192.7900629862027,Pomegranate
19.776903208072138,53.98562343511968,18.050996868195266,26.688592893670354,43.8201837496498,6.460631615040373,31.406370010847766,MungBeans
112.10106139453264,23.291514031551532,44.02811031420317,16.96474199803562,89.97727376478068,5.241701070772363,165.85514584449152,Coffee
137.41529042931145,52.251784826827276,17.855429378695334,24.198824377387943,63.98175914337154,6.711660757335322,94.11131883529956,Cotton
91.13968013429547,78.57907819633373,57.68140218831462,24.92292796011018,85.33306978522486,6.3375875182720085,28.215541790485812,Muskmelon
45.448000497397786,59.03407002638459,57.08885843776724,15.19128966437287,19.14370442413052,7.781711069966294,42.07684208508409,Chickpea
45.785813093542096,55.78033900846869,24.668655502933937,30.265949425897894,42.13124104261781,6.225166425189354,32.6562141384199,Blackgram
47.00635416315198,60.321252150958934,21.687532544498136,30.42878132360805,63.315743795489176,5.750177819672807,35.191318628904455,Blackgram
34.24116997882703,45.17918080844095,39.056496105686534,27.786943159285258,48.97179682976025,6.285628608945735,53.193183041909,MothBeans
20.258929685789997,17.32128602103106,15.476123784274881,29.443350900669955,88.35854315860833,5.772912102622651,132.39355660780336,Coconut
18.36040104385357,42.095945793127775,37.99966036587137,25.573918436882735,39.582681204605116,7.768686855942575,36.0697165181221,MothBeans
85.54103790656342,47.951887959255885,45.4843040469734,24.759664719397424,58.18668012630086,7.288198407358269,61.49773029455431,Wheat
71.07311188940207,51.84700657186724,58.24726691233382,13.159932835084998,62.45933167126965,6.763120440185041,86.65565112076405,Wheat
65.27368499783152,51.41950261810735,60.552579015005634,22.565040090090747,70.51223701850655,7.428953307801623,60.188322956384454,Maize
29.102782911411268,66.3792997933414,21.67760591603153,23.373670797701507,20.94049500019231,5.528717301995255,51.16410345583147,KidneyBeans
30.385011184831733,69.91807475265543,18.372020351689528,13.937629063998163,43.04723030200898,6.519514133801743,59.26304377549232,Lentil
105.52192804588044,18.781539679503602,37.52731083952516,18.964941737934915,91.17918256837991,4.327238781755109,110.19441376377799,Coffee
20.460245933207503,20.47028146424448,36.06680326010367,17.566391905242938,65.41467464843466,7.498670245662231,65.41775353161552,Grapes
83.95866545295502,38.607595377501426,44.59227508328166,31.21329585315535,72.98119347746112,6.679447335816598,195.11912805538395,Jute
65.2497951072955,40.65052358982504,58.41695695631374,19.249754717811072,65.93074581952352,6.4630447030251,55.86540944811972,Wheat
23.365937791309513,17.48743266291182,43.64454150982084,24.03040965093782,68.58837573704507,6.382575605599887,53.28139976678702,Grapes
21.393041245106012,23.104329135731703,21.897015348618687,28.148191950118324,90.47175386125285,6.121946042766067,109.96639220767759,Pomegranate
107.98778803829461,24.673859876636932,41.222170286856496,16.007214857528496,92.13281722382236,5.1064991462671205,103.28721158646543,Coffee
104.53829706525028,65.29899199739498,53.075990186672335,34.945580277271716,93.75633930465123,6.006422636754156,37.70877528724611,Muskmelon
113.28903122017515,66.46920724891483,51.87213652098335,26.940791833747387,76.14791316013785,7.471943887900688,41.962142903511754,Watermelon
16.984007292457164,131.8115082213487,202.37420017260496,1.350249984314097,86.4795473877397,6.067232227841113,117.09326733776348,Apple
90.4716000441083,16.259778608191684,29.482643593201573,16.379880486678093,94.53905999427286,4.335688140349206,188.77951719851308,Coffee
20.007349061441985,19.559461857686614,18.444280462171882,31.018636883078273,60.191236678278166,7.205967938060273,98.64283023551715,Mango
70.60809470726902,39.87979286758167,54.46021109504891,23.930977246667602,87.84093110354226,6.446707938995894,269.2216955312473,Rice
82.06883530218614,60.275958255215386,41.4866174470716,27.17805747384193,75.68597519205377,6.63237196863475,64.4859928645356,Watermelon
73.90286096955928,53.29823448974436,55.90899921579458,23.90766729219179,54.69284163710907,6.298631831618616,57.62080066652087,Wheat
16.192285778178586,21.49091740538548,20.67163087913392,29.194584295128458,45.6371352505652,6.438605992720014,96.23114089212643,Mango
18.96261483647154,55.230022440634485,21.272584006359782,14.745631110815243,64.32861778567272,5.8874341015525955,47.291428515479694,Lentil
89.23761436882936,57.46093872502477,59.58841027355199,27.256270066726714,81.77229476169515,5.508254309349208,40.840992288784086,Watermelon
18.053163290815675,72.75433166475402,21.773418460815165,10.366403244109499,50.29369168975608,6.165900493924747,63.47060321268217,Lentil
59.05278928013368,54.99849653666353,53.70582662990664,29.28092876624944,93.42588379433667,7.208254666889795,186.55379408672744,Papaya
20.501977631182488,47.78215693989413,36.81923947285977,34.97672263264659,31.588786987419446,6.558260941548539,67.22689022249594,MothBeans
88.58940500486253,67.91660649609686,59.720347367306715,27.568444131345625,88.58041771433602,6.066952533461926,146.3675805773178,Banana
21.09505122449431,18.678322243209564,43.313220030008985,27.968977741250622,66.19679543055356,7.3860976212752405,58.981691318607034,Grapes
20.665688069851548,65.00782090432486,23.118661240103798,18.16634563095432,49.48136460709867,6.503314796561028,61.94623121426546,PigeonPeas
103.09646696901171,39.484196244176864,21.736624198934344,34.52582605433857,55.658371735279076,7.624902263441188,88.09069401691544,Cotton
62.76727365602528,35.51094802243208,53.126549460934505,25.31399629812741,88.70923425109065,6.258960961170437,162.6109196634186,Papaya
38.05601268202822,62.18654162243125,71.41890158686392,24.68537331699892,30.090930013984377,6.153958934129933,33.77918069270335,Chickpea
19.910448217723772,15.914165491145177,16.597855621135704,26.979498555437402,86.55540091500487,6.945530748934976,194.6789776725159,Coconut
32.22316267724601,64.38672321166251,75.09536362983617,19.334722327556342,39.92955884757376,7.118118569893205,46.058107631797675,Chickpea
23.797205330602157,16.99728519122405,53.94568646179536,16.215374835860473,68.80703547786504,6.914241227888762,79.38345257366302,Grapes
92.51956729975504,16.60586870723126,42.917676741350945,22.74092127520199,93.24933837640795,5.136034952004635,143.9954161308039,Coffee
93.62726034470329,50.73919365928394,48.129407877738856,28.52667450860514,88.93377804838538,6.879031971876471,214.44304935146187,Jute
106.65706456595652,69.56803689959447,49.758958185141296,26.052202455981256,92.89420910853731,6.3728040030192545,21.826177551563216,Muskmelon
19.00902722579126,22.611105884852577,44.65076814933345,30.567587677742345,65.87352826716872,6.331407156569858,89.34784052395207,Grapes
21.648533843487304,41.31066361326271,32.13247237873196,28.667983206462683,27.487366721824117,7.533191889424103,68.65097190992743,MothBeans
15.80869745832106,136.42055766285526,204.80706989076495,2.8037081817467437,88.18851808936583,6.989221693383308,116.96066667521842,Apple
97.80074734901422,79.98762974271291,61.7045858169203,30.93459054167116,86.46452718492999,5.654562540146474,122.74482540647996,Banana
18.975918693106465,21.249224697884564,22.798186756231438,32.191028628844535,55.385601647905425,7.215903890804673,69.56890466818734,Mango
23.313240712852497,18.650456934761134,37.00422698101049,24.16907954530037,60.15519296674849,6.450585953131016,59.64009513332296,Grapes
117.77328942993167,70.26871237385774,54.31700031053622,32.38166719056869,80.25628549105883,6.067844446380322,20.03745487838337,Muskmelon
29.97998034809914,40.446307943621655,16.175018402123733,27.519982216440717,57.622693531642014,6.872383256774633,51.33920834979131,MungBeans
16.53974129743829,22.937174257852124,22.85202867912825,25.085130154650585,50.77332605350921,7.375975730918994,91.2835722989739,Mango
26.575129527199984,47.36570042027439,45.62924177509419,32.03277227732452,45.861456321402414,6.1124278109197565,59.900825469860195,MothBeans
77.12539378844377,40.27148976402768,50.21926635521618,29.44054494340378,62.030254896768,6.368316505626126,238.49134572119937,Jute
36.31871644771274,73.2310062274392,23.747470734889745,34.38719301977863,62.20373507198105,7.201160394613199,52.02181202479982,Blackgram
32.13143977366671,42.92108954870933,16.99156897597067,29.247941813314117,41.56657504475008,7.373124302200055,60.47737502972389,MungBeans
58.3790328352125,51.64525771940298,56.476481383778804,29.66003514353013,91.36641035358728,6.446936143437538,159.12985655435497,Papaya
23.50780382630682,17.570062322224324,19.070919561580197,19.971384339271104,92.66663421376468,6.989235256631478,102.08016166776606,Orange
104.9501353747693,55.14078281870135,48.72633553037067,22.99726203853368,77.2664895113802,6.252026490450619,104.33971785785609,Banana
22.21477082734017,15.619710069794102,19.68288567672868,26.55342271138388,92.25607656639198,6.223634623152372,149.251692250298,Orange
33.76631457302632,75.46850573710127,24.83567206513663,17.59670838950414,48.940327147929196,6.146850804687337,33.90075181255018,KidneyBeans
76.72972145162475,53.65456966708027,52.32127779000817,20.452186701061894,70.52733948994504,6.0646950503170745,271.58299961727494,Rice
38.79925832341694,74.32854684796679,67.94901319281448,18.48095593168288,24.293482372658257,6.0027072514309365,44.990026378261796,Chickpea
102.072377654238,46.78217918495412,64.47762345037887,25.609705659548844,57.525294831290054,6.8523551241508684,66.25520077158495,Maize
21.955851743035442,22.0409968439745,21.82698504775837,27.106500320383006,88.94853674403679,5.882226435466572,115.6833699896363,Coconut
31.893318181804485,65.78254265852536,18.79040485383035,24.150607325172224,23.790924364194048,6.766318487929214,39.360822900376164,KidneyBeans
23.3721454983666,66.46078560328596,22.250060762991186,20.742875750902108,38.352431801796335,6.6655739284776345,54.48811894632755,KidneyBeans
17.423106063874478,19.140678257678164,17.327302418700533,28.387538173494207,62.44931046517078,6.924126842818342,78.99809902675555,Mango
48.907416583684736,61.20959021858019,72.63652075708715,19.276013337033373,26.063637870368638,7.298644649153763,76.81403107344633,Chickpea
20.336024015254278,16.342969643951868,24.326299657393598,27.890424870998697,90.94998254601143,6.515166424941015,130.67463859259897,Orange
31.900792977932852,64.87633344641989,15.512634591759982,22.822515254840873,50.212686893522694,6.17552557867119,59.95852603441594,PigeonPeas
20.300945748185665,48.441190053234706,15.52023755029447,26.136460386967194,30.1175512485328,7.4991910215895095,62.09094788589911,MungBeans
130.25935396399666,42.378287467072404,22.151719526095807,27.172702130872267,63.46478882980373,7.127784225658532,107.53409684035412,Cotton
20.577647590980618,21.513361058002054,16.540757324730833,30.404956284149524,48.653032374875444,7.001047961393498,66.954380663134,Mango
17.283308365933102,15.248093300425658,42.675478607112474,11.39717242370776,74.20775294876596,6.822261173651434,52.19858208107274,Grapes
21.96103910954641,52.911114817477696,49.33244441792215,29.43439102836044,33.02492614102245,7.052188026503084,57.51076825462939,MothBeans
88.16319072396894,39.25928323017821,37.727429511735394,20.145446656678818,77.01175117613194,6.38487653028195,208.83660676495984,Rice
29.604983790591426,70.47931838414591,16.866399397976824,15.256896448694082,24.95894849869268,6.164550559506429,44.68423777714625,KidneyBeans
103.53822962742146,49.59007652858767,21.02049543549351,31.260674763988018,72.97622186054843,7.567921574122035,99.0457626077263,Cotton
97.17179671444053,23.14227328073071,32.776730340948,26.062100756632134,91.36629118445049,3.9231399007511816,229.9326326939055,Coffee
61.400556445308496,35.18950262523393,45.07293405569352,32.59711660338967,92.61447582127121,7.183465781778441,196.5013418944081,Papaya
17.45096917528636,22.14722201809426,20.21394736262935,30.882595935491068,87.69438490748092,6.398085011585096,144.39336497031127,Coconut
26.33612210020932,63.86059979968465,18.811468820347358,16.177784247167455,58.1894830533736,6.403277991037676,72.83649732529487,Lentil
21.58011459324466,18.91454270794471,17.621129720167964,22.802616081102144,86.16050600879815,6.940832138184685,151.15361942347917,Pomegranate
111.68868132621407,73.95323016242112,58.2122501474521,24.163131786748785,80.22758042057615,7.376924106249337,71.57201796432601,Watermelon
116.15069045596427,65.24619182795875,55.498681684869354,26.77129767395683,78.9524774533105,6.662786153940859,152.67689072694918,Banana
97.73709465001133,40.31965078759884,39.526765568749724,35.404867434297095,73.75885462294397,6.208297723084692,220.69969636304182,Jute
97.055595790777,78.48702219287189,48.571276756113946,27.94204395565638,83.81073296246757,6.7791791497763345,32.63982688262938,Muskmelon
21.408025722804297,59.10717108181023,22.831614309236972,19.469974343591872,49.04719977459489,5.685769040058727,32.82142550371826,PigeonPeas
83.77849703204348,79.72189280343858,63.98138787290843,22.78274480729876,88.6682664089911,6.044698885389193,184.47091670758624,Banana
94.17540373478317,49.84555712896069,44.94462148806354,23.06124851908767,58.90610510005331,6.529634707859381,67.96166846998828,Wheat
130.06482203379255,42.735404172059155,23.98706829574793,24.481113366290575,60.84694848430303,7.102675085398152,75.96055179436362,Cotton
112.52728589137845,78.86594130016171,63.515770989891365,31.092650434553406,80.24339911867774,6.040213171208407,146.50353247306728,Banana
71.87167341874031,47.80909443864476,42.605620070208694,22.61413593173775,64.75334137242528,6.804448519090945,97.52655262931017,Maize
21.722715076341927,18.4515746413598,15.175899162125246,25.26786209477538,88.09326774216812,6.425257565176363,117.25857940492722,Coconut
77.39309354414985,44.92804066478214,56.38204635348399,21.991238184534687,63.893929417088536,6.044290274459925,79.51153334345435,Wheat
56.781203070505825,45.99368511706473,46.562086080418254,34.431630524604394,85.9938277895086,7.282251226856005,150.0154865957503,Papaya
91.80744779074814,40.416645025241486,43.77942841411272,20.78456381342266,70.50701486830916,6.943972622016887,275.3970180768309,Rice
15.523487668096024,24.48656157706565,47.829807381285754,29.04605436490033,73.52112010026507,6.213967384280226,75.63440361644058,Grapes
23.887357893866252,19.64370320182041,20.16124584202487,16.655274306713586,91.38334971089542,6.983923066257588,105.9920330770602,Orange
16.710108544182283,19.25868560883144,38.74346229853894,26.55929696274501,69.48745279949237,6.202287381113624,68.05498203132333,Grapes
22.49443941014753,68.74671406940513,15.505731038242288,19.261212379522306,44.13272388813482,6.708473208045013,28.97274235414105,KidneyBeans
21.517802867872856,19.75655030924917,21.028075322667593,31.80388201038923,94.06646838977336,7.2243059165862435,188.91305357048583,Pomegranate
50.70527323883066,45.40744432881936,62.04700233367668,32.07538489614674,91.21883161454933,6.744049334912122,164.93419919070672,Papaya
32.36819047893868,78.16159494890462,19.196273828068104,15.50622472269074,16.37871417924868,6.360924799103516,35.71580435572716,KidneyBeans
20.297749152567985,18.21737029858278,15.750220888929181,33.64346599522494,61.05351625052573,5.779053561119339,88.83841356750364,Mango
81.48426167274191,46.736822360417584,49.908789483686604,24.316595462296796,72.55160605591128,5.925663858698087,204.46234445979525,Rice
102.82758646307391,67.10665495274314,55.999579727677286,26.917906326236682,81.30912732148217,6.573258931931694,110.96281944034398,Banana
33.219688633747495,69.07910971134888,24.437741203448162,25.038302905003224,39.52499373015995,7.376895280820815,36.84343867428648,Blackgram
21.410723336129912,73.61048134533314,24.712199118854944,16.5705048504647,61.525834999306014,6.631726147119239,37.861783254711675,Lentil
38.128280949490964,60.05635451311338,62.84567020561039,17.415006279928335,20.372815925909897,6.849701685736174,75.3919256941767,Chickpea
22.098493217540202,56.299733799442684,15.317437653729886,19.233351441531976,17.959788233403323,6.410270433310209,55.2389202255863,KidneyBeans
23.998873485377192,48.858178220495354,44.66320756273599,34.954215129254564,32.18777998459397,7.076440203736951,51.3329419143842,MothBeans
16.738791213845083,17.229500085577534,16.880585664790758,23.992270934155016,89.87425675139237,6.027612149892715,101.2069935300618,Pomegranate
15.120940863679568,67.09650547160778,16.232474581325516,21.692149073735383,57.78178679454797,5.74254182991098,68.63329278873331,PigeonPeas
25.871911498225842,71.3444480739039,18.87050011934887,19.70833425096783,41.11920971721217,5.608095254699453,52.86152098097722,Lentil
26.696556226115817,78.53685593765164,16.744092671114995,23.659793889007144,32.74265975451414,6.438522868392029,52.02126722384902,PigeonPeas
19.722634607952152,15.292937050053707,24.745325536623746,24.886847269038096,89.72664729364845,5.591706445018335,152.20484161712585,Coconut
87.84862604681182,68.70300162454546,49.06029500760377,33.65534176412007,62.500791776678845,6.015480122623037,70.07195778074833,Watermelon
61.160294981255674,40.216621600500176,60.98454212583054,27.715334829085027,85.33187630225001,6.775522085830074,159.83432170634308,Papaya
88.48520283482443,24.75576634435559,39.52931107587062,26.89558663988049,88.03861463988721,5.725600580259777,242.80054170470228,Coffee
22.6323299821827,74.38086347247639,18.42591082811132,25.532026525905707,35.7604825422011,5.719031528945444,67.52256558272525,PigeonPeas
19.24433888857579,16.455677586525013,23.311389644353824,16.973957907232734,92.00074776952923,7.341081919053217,124.83119070315857,Orange
50.223908866081885,61.49762448107082,63.629805212355265,24.174858431319905,22.26261264178551,6.939976536315873,74.50705686980073,Chickpea
98.45883538098997,45.68728857718759,42.56707206523824,32.66853848744705,75.73556827967428,6.013162771431897,223.62375967151178,Jute
84.22898241724539,71.62019396450611,50.723617415958145,23.989168137372246,88.72705115649971,5.527786865118934,143.7777271889569,Banana
75.06326303800002,49.95893710744397,47.43094519271543,21.599029338083817,69.86386397463207,5.596285671956707,95.14474975959936,Maize
45.21178940216155,59.698009520383074,56.92429173452185,21.961561451379254,24.569969110909696,7.6436618931707185,62.97553843203851,Chickpea
105.87757796322555,23.69616998449869,40.51794164778369,23.19122004292035,94.82259407870703,5.557029909001082,295.09639848955226,Coffee
137.0873507551739,54.79869902925999,20.812827319610598,23.524342624436322,64.18259815550873,7.575202292923288,61.38626623809246,Cotton
121.57672771013868,43.5461208646898,24.727099735613862,29.842695759279266,60.07932796624444,6.460181584080079,90.56765153875709,Cotton
34.58303110201231,71.84597245675012,23.46887224428953,18.24329377351518,38.676931233221154,6.3913627409628955,44.12600480491788,KidneyBeans
27.454825527549552,65.32098494397266,23.59854490335122,13.777220530136976,64.5257372278769,6.727415939087495,69.67687011144154,Lentil
20.754752778863647,16.23234668009804,21.90210776699468,24.63935676705424,90.21418660594499,7.013686445441977,120.73450770828931,Orange
78.22627011142852,47.40265195603074,40.54762365962265,21.881211597237613,79.27396809879964,6.0300283420390794,237.5484167776308,Rice
29.252028145967863,21.880305189519813,18.19316880021374,21.53083363023063,94.33878199943067,7.346599016539859,145.73166098928203,Pomegranate
17.57567725649517,20.438984207131476,22.39551148734993,22.100061226760662,91.96063927493394,6.177486109504708,139.03866174435947,Orange
24.192295034658528,47.570078001671355,20.572518333184107,32.426359896816905,38.393007926611226,6.84742891147871,33.52568973563169,MungBeans
16.483853782174776,21.36040355131886,53.989908634783234,31.921610487065156,67.50482264993829,6.698025274229225,92.81338267620407,Grapes
74.88072343171133,50.528259214839935,41.816070805060356,29.307573256035646,87.16825503686024,6.143491041062528,262.6306601687246,Rice
21.2584666605061,19.091437879176222,17.540211490955627,33.176474185529024,59.003765185881065,6.595479818938274,80.4784266949232,Mango
16.684260223541965,54.69151792752226,21.66407304694919,27.854040684634224,47.57425182645733,6.164223549103491,68.63346675230335,MungBeans
66.24104069834242,54.855266563735135,46.894189206283926,28.52508697221827,73.88084187650796,5.797591938810231,73.13378025326968,Maize
93.4466135431832,62.25709193286901,55.823761117140485,22.237163603057905,71.59578247268001,6.12695431537979,194.29127113917565,Banana
30.71333203888912,21.73516786817259,16.15010936828098,27.72749021820409,86.62320933319745,7.389969571111687,114.16113506178993,Pomegranate
90.49140539106463,55.95627297717269,48.711666296258656,22.267513242625323,52.40418110741217,6.588978195921699,50.28793302490608,Wheat
17.759225530681032,128.7675581857682,198.25136566982977,12.124766807140514,88.48095547507874,6.486089559241995,100.39118294855164,Apple
20.248772180055823,20.996401440689663,20.666674537501645,23.083366239838647,91.5387475830391,6.189639340732542,138.04037707155385,Orange
21.557773017841804,21.41619998714409,39.18972445439199,8.729537955476626,68.67245173803347,6.639023738688842,93.83026391852992,Grapes
29.72559797566843,20.71339528453077,15.667502548507569,19.63023733718596,88.94711866315929,6.04995838394728,107.96451290347659,Pomegranate
65.72625246656288,41.58025227567865,43.840552168608475,24.691248063378893,73.49878729105828,6.15716282299175,205.900653898589,Jute
22.450178631069317,78.21576405288485,15.618084606892227,15.923605281113785,20.697684622218027,6.392819251190312,26.018890840239898,KidneyBeans
94.47142484054069,58.922309242672654,47.46618632559506,14.061170097153306,62.87999086478031,6.317468342196193,51.26931778301724,Wheat
114.43420112173794,73.83033596847193,51.0680005366683,27.98522298148135,69.12628193854513,7.258834620528792,41.569743041621855,Watermelon
23.886932147847983,17.402271663955453,17.80216406990571,22.690568114587013,60.91163673084566,6.334110472465412,61.45583069556995,Mango
19.49481965185428,126.04178064931503,195.02127330200872,11.63931879577102,90.90655226608641,6.958073447163572,109.03695835235689,Apple
19.13054347953398,19.824754444178325,19.59237391364091,34.66122996666816,85.45504237790296,6.926452279678599,158.19372139940333,Coconut
58.58717579843293,44.750551408099994,45.8103905087934,31.56128804367202,93.42038783605521,7.080486415989602,191.49789594776593,Papaya
25.32566598395348,69.51613064774085,24.359372482485597,26.067008247530335,44.438338536577106,6.7145125543988335,68.02131283817636,PigeonPeas
87.9531412114592,67.71014941611568,48.14757029737735,28.70974709485785,85.07875368882848,5.665591351374901,146.7802412037339,Banana
22.379531202529385,22.672783010536484,24.053731882624273,27.323119644554104,64.06145537244274,7.230858810165373,64.82507855119695,Mango
29.71907121030356,62.53078236984771,19.633910088046463,18.991458130414326,44.28183526665599,6.983275637235241,45.13201703184073,Lentil
25.07777593582547,72.71914080864136,17.48943524796873,14.866573429525992,48.355383431502865,5.551484819494433,47.05239364153118,Lentil
26.140810265500704,60.7845159094212,20.024272871663765,22.314863597031156,48.53413031218018,5.830669006368129,55.44727088517381,KidneyBeans
23.522142067229794,20.53773954294438,49.35735702262527,29.528924390016428,78.03483352081284,6.157018108675726,97.62256315731926,Grapes
22.156823172830663,55.21128740156151,23.39207953039459,10.47991690216487,63.50449586823103,7.284148702187242,56.77609580429818,Lentil
42.5500159230684,73.77349495908295,57.53432243882898,17.778527760897123,21.90797771164634,6.864037855189012,79.01843704710924,Chickpea
34.22984649148224,71.69669766752034,24.332050877593062,17.654964074290724,36.40122639289813,6.517749952438956,32.70198801030354,KidneyBeans
21.05071485180767,21.886292899005433,40.64652701463885,19.554448302982532,60.88790529938654,7.1350648319162415,99.49460811199373,Grapes
18.260382276297726,60.8453208273266,15.237077536445184,23.349472056944037,49.1141708616993,5.703189305192036,29.259008550611924,KidneyBeans
80.59799884416955,77.25047252871911,49.899070167319124,29.296996274467208,86.22030749864139,6.788479586548175,199.15942356641668,Banana
21.31546302498992,56.422034944441165,22.665273162216273,26.42528944936551,39.940566562089515,6.51349435331061,45.83748904783799,PigeonPeas
94.0064612787213,22.343096666086048,43.809754739385,16.210247981059222,88.06103960157617,4.88997781735008,199.5980255509537,Coffee
127.50179622113323,35.687260584337224,23.270098816469236,25.98481876715047,63.92114451328882,6.624183831814165,73.42770531048397,Cotton
22.545395326953876,16.456457960264977,23.69047102476817,30.363216077785246,87.29418676515714,5.736580475624875,162.7624700923053,Coconut
80.73422897516568,62.79444117012555,57.75644358518821,22.093449534862444,70.65953887365187,6.777831973705575,168.40248616920718,Banana
31.639032600029168,79.32695407430832,60.6531332812418,18.041987196362808,22.598562806375682,6.4608333242347,30.07369110431557,Chickpea
20.242579279038356,17.28942336139445,16.216228906800943,26.724102232617646,50.10856562092181,6.513382402012597,98.32046480617146,Mango
101.5686757192855,49.974462704430266,42.87332492648917,19.126287417880274,73.19253638873185,6.838400525876157,91.46433996583778,Maize
16.333196596466124,54.97121613171257,15.248172114451492,33.352440601588654,40.96100524651958,7.262423189636722,52.184819648445796,MungBeans
15.013067815225991,76.76672585313794,22.92594813209135,21.27328935090678,41.259301737859474,5.728072851136738,38.33294378350302,KidneyBeans
59.30706425000411,42.45619978406411,58.59351734981279,32.12958815559526,94.35342281396905,6.097310456752661,159.614586161554,Papaya
87.83896824374793,43.1790588882854,38.46588640141692,21.56437042671086,75.00485796329191,6.3238399970591805,257.18938840500937,Rice
77.9236445118368,54.46614159000753,54.80768355396438,31.10249376345417,63.813578755711454,6.506170085655203,202.91631009556625,Jute
74.93627867943866,58.51698112788351,46.48241897164434,23.15588175286722,72.45460500969205,7.183867133583617,59.305070892313864,Maize
